// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
1759 891 2085 1277
517 519 518 2014
1643 1443 1480 1458
1397 2358 1448 2423
1676 1976 1837 2292
20 19 482 1680
507 881 506 508
1900 1953 2037 1123
2075 1875 1070 2025
905 907 908 1374
894 895 964 1547
536 1077 1747 2457
1513 1342 2302 1099
2129 2490 1303 1845
1168 2216 2103 1088
1086 2349 1589 1804
1026 1028 1877 1943
1711 1659 1130 2531
547 537 2071 2218
2061 1547 1925 1923
1125 2132 1945 1278
729 781 2012 1580
936 959 2332 2242
680 1273 1816 1979
2202 1171 1287 1923
107 108 1828 2510
193 86 1635 1657
2022 1313 2202 1194
876 2148 1378 2295
35 34 1756 2095
697 847 756 2454
2318 1477 2305 1821
1895 2333 1212 1211
1241 1752 1644 2235
1255 2484 1365 1315
1162 2509 1578 1680
634 568 506 2349
2228 1234 1877 1943
1264 2079 2190 1897
2290 1489 1109 2045
2104 729 2012 1580
1765 1204 2378 2135
1112 1551 2442 1681
73 155 144 1562
906 936 959 2332
713 739 2058 2503
62 1042 975 1856
1121 2442 1917 1617
2299 1421 1666 1229
1112 1797 2442 1617
43 204 161 1075
176 215 1576 1281
1481 2483 2287 1290
1355 1925 2494 2018
1010 1012 975 1455
659 542 2348 1257
43 204 1075 1663
611 625 499 1193
627 478 1904 2296
940 32 874 1287
903 946 878 2425
846 791 799 1736
2439 1590 2260 1145
175 121 176 2286
879 833 706 947
2104 2267 1107 2297
1713 1732 2321 1553
2085 2151 1359 1891
1188 1349 1190 1875
1820 1257 1225 1198
1523 2418 1137 1938
2332 570 1263 1324
595 521 310 2108
986 1051 1021 1169
1854 1616 2522 1985
192 1067 2192 1631
1026 1877 1396 1943
1817 1218 1655 2379
849 719 846 1797
337 336 1768 1892
1703 1945 1356 1278
998 999 2347 1830
1561 1518 1780 1137
1299 1104 2458 1974
1351 1502 2400 2408
2274 550 2355 1714
1112 1797 1617 2291
2232 1086 1201 1275
1180 147 2209 1295
183 610 36 1578
556 496 663 1351
2232 1086 1275 1610
646 482 2241 1680
1901 1176 1717 1927
1795 1630 2356 1187
2305 1723 2068 1597
2245 2129 2407 1558
579 626 534 2520
1374 2422 1645 1364
778 826 678 2434
173 34 1799 1756
773 802 1092 2282
1131 2438 2161 1327
1025 999 1064 1447
771 804 752 1524
375 293 374 1511
2044 1293 2494 2308
1414 2486 1087 1875
132 1589 1739 1267
956 893 1547 1171
1435 1 2115 1491
1703 1125 1945 1278
2456 1328 2061 1923
877 914 913 2109
477 595 1931 1243
1743 2230 2302 1099
1338 1059 2292 2271
857 800 2529 1613
2263 2200 2140 1132
167 58 30 2476
1246 2506 2361 1138
138 172 50 2279
908 905 1374 1222
1168 2216 1465 2103
135 207 1201 1275
985 1052 2228 1546
1600 1869 2369 1176
1752 2235 2371 1278
12 13 2378 2105
2232 2183 1197 2309
1086 1968 2232 1193
1227 1690 1941 2336
1772 1838 1699 1094
1902 2085 1359 1891
2487 2452 2529 1125
697 1842 1479 2477
269 268 1876 2479
1503 1702 1409 1120
2358 1084 1787 1570
1946 2081 1249 1899
1179 1162 2007 2493
1651 2047 2270 1573
2279 50 2192 1631
1313 2316 1567 1480
649 610 482 1578
1444 1670 1831 1464
1297 2079 1312 2149
5 4 1067 2263
57 1739 2024 1267
699 812 51 1894
142 141 2052 1796
1692 188 1293 2202
1882 1909 1069 2186
1227 2318 2082 1225
1254 2142 2019 2417
802 683 684 2151
1139 1354 1737 2300
1941 2329 2531 1987
1857 1845 2341 1462
1622 47 2154 1993
937 802 2085 2151
707 773 1734 2282
210 208 1293 2308
172 804 49 2279
1960 1240 2010 1327
707 879 833 706
1171 956 2476 1287
1415 2455 1126 2018
956 874 2476 1287
2104 1150 2267 1235
2422 1094 1645 1364
1312 2079 1486 2149
1524 752 1828 2510
1259 1743 2302 1793
2098 2308 1275 2512
1355 2494 2098 1126
1986 1166 1397 2358
2530 2074 2362 1979
32 168 940 59
1197 1355 1925 2494
364 363 1439 2383
178 192 2192 1631
1996 2036 1093 2224
1166 1397 2358 2470
1494 468 2498 1998
192 90 3 1067
920 2203 1092 2282
188 210 1293 1496
1435 1423 1304 1491
556 1351 2400 2408
1011 994 1045 1241
1357 1617 1894 2415
108 172 138 2510
317 316 318 1494
1182 2251 1778 1774
2081 1791 1243 2108
231 229 2023 1459
940 914 2449 1194
1018 989 1017 1356
699 825 813 1894
2389 2098 2308 1126
1197 2232 2309 1507
1481 777 1665 1967
799 166 26 1736
1232 1552 1446 1719
681 1281 1429 1520
2358 2364 1448 2423
1509 406 2312 2515
2185 1626 1759 1133
1663 1389 2056 1742
1616 1854 1144 1985
1912 2250 2245 1558
366 1992 1859 2499
938 1792 1621 1531
882 918 935 2024
2139 822 2004 1564
2006 2532 1325 2261
1090 125 1294 1473
2217 1441 1374 2422
1389 1840 1663 2056
76 778 141 1796
1442 1168 1465 2103
1088 2103 1325 1701
1797 719 1917 2415
1205 1113 2313 1150
2388 2080 1165 1214
1797 846 1357 2254
1121 813 1280 1617
168 940 59 2109
1328 1547 2061 1923
1653 2110 1372 2527
1911 2019 1598 2417
2044 2316 1126 2018
2247 2096 1438 1929
2330 2032 2128 1478
1620 2301 1404 1985
200 60 877 2109
1295 1204 2105 1886
141 778 2052 1796
24 682 25 1357
2245 2129 1305 1476
1743 2302 1793 1099
1797 1917 1617 2415
861 729 827 2012
1432 1906 1788 1339
1675 1915 1622 1185
2157 1236 1965 1245
1642 1306 1535 1783
1510 2471 1093 2344
619 567 2467 1500
241 677 242 1596
238 455 328 2130
1966 1352 2077 1255
736 817 1557 1564
964 894 1547 1923
1614 2001 1905 1330
169 28 1948 1746
1560 153 2450 2037
2520 1079 1477 1347
47 46 1622 2154
1197 2406 1355 1486
1049 989 990 2110
1397 774 1448 2239
318 316 2383 2280
2304 2391 1236 1495
1185 1675 1379 2261
2136 2459 1960 1327
1436 1323 2168 1672
773 1734 2282 2239
2002 1072 1811 1737
646 591 516 1483
330 441 1996 1522
350 748 348 1651
323 382 1738 2384
920 919 1643 1092
1751 1443 1261 2359
1989 664 1528 1946
1443 1643 2203 1092
1831 1345 2237 1973
2053 900 1661 1220
124 54 123 1090
990 988 1063 2226
1109 1735 1590 2045
1290 1481 1967 1921
1925 1197 2494 1610
1479 2442 1971 1427
271 2395 1322 1694
1171 956 1287 1923
1552 1662 2306 1282
1197 2232 2098 1275
1601 1290 1549 1401
1664 1676 1294 1587
1510 1795 1630 1271
833 753 706 947
136 3 1313 1067
83 194 144 1562
1951 1819 2011 1314
2531 1659 2039 1391
241 795 677 1596
825 774 718 1121
294 939 259 402
2378 12 2105 1886
1200 1144 1924 1695
715 831 830 1952
77 799 166 26
1132 1306 1118 1385
1100 1164 2211 1362
919 916 890 1643
5 93 2263 1098
835 1044 1160 2051
1980 1999 2247 1691
812 1357 1894 2415
2309 1312 1486 2135
683 937 871 2151
50 178 2192 1631
1010 975 1189 1455
960 1891 1277 1531
1420 1765 1541 1098
601 487 2303 1609
961 2449 1287 1194
1197 2309 1486 2098
915 961 1923 1194
877 200 944 61
1765 2378 1420 2413
1765 2378 2413 1541
2488 2058 1173 1570
919 920 2203 1092
1643 919 2203 1092
1085 1760 1677 2195
912 919 879 2203
1294 1090 1473 1587
1765 2389 1541 2140
60 200 877 61
1092 1397 1889 1458
1539 1812 2102 2016
109 804 172 2510
2247 1999 1626 1133
60 168 59 2109
2405 1787 2045 1436
200 110 944 61
110 107 108 896
2109 2022 1443 1261
138 172 1524 2510
1037 970 1504 2311
2131 1354 2171 1139
2434 2052 2315 1470
1551 2442 1986 1397
2123 1196 2420 1155
578 579 2158 1493
107 753 752 896
1331 1123 1389 1742
1769 2511 1721 1122
1105 2162 1281 1429
915 964 1328 1923
931 968 2185 1142
1280 2279 1631 1894
964 1547 1328 1923
708 707 879 2282
912 877 913 2359
1443 916 1643 2324
1547 956 1171 1923
1735 2045 2099 1416
1917 1121 1617 2415
2342 1367 1624 1883
432 1046 287 1350
2305 2318 1821 2329
1105 2162 1576 1281
1962 1704 1781 1783
2421 1139 1624 2313
1067 1112 1551 1605
913 2109 1443 2359
699 49 50 51
1313 136 1605 1261
877 60 61 2109
682 799 26 1736
2226 2110 1356 1372
2055 1711 1128 1307
2160 1088 1926 1701
1355 1486 2455 1126
1635 142 2052 1796
2109 60 2022 1261
1469 2006 2532 1203
1828 1751 1261 2359
172 804 2279 1524
1490 2152 1444 1575
2368 1447 2123 2420
956 874 1287 1923
138 172 2279 1524
2052 2434 2155 1841
1022 1061 1021 2504
178 216 2314 1631
714 712 715 1108
24 682 26 25
964 929 915 1328
2256 2013 1352 1101
2070 1189 1071 1455
1524 138 1261 2192
9 76 778 141
200 944 1261 2359
737 859 743 2008
699 50 2279 1894
778 9 141 2434
1631 177 1357 1894
858 1359 1448 2239
693 731 828 2176
723 799 2491 1560
162 161 1075 2257
1085 1677 1742 2195
694 693 1418 2231
1339 2246 1164 1549
2279 50 1631 1894
813 1280 1617 1894
307 1914 1829 1591
860 719 1797 2254
1178 1827 1763 1080
1047 997 1990 1407
697 1842 2477 1081
686 1036 801 702
1248 2083 1381 1265
129 2 1566 2049
888 885 1854 1616
676 675 1564 2430
645 598 2419 1456
1972 1417 1331 1123
774 775 840 1448
137 2109 2022 2449
1723 1593 1392 1303
580 522 581 2065
1355 2061 2018 1981
1230 2443 1868 1117
1177 2407 1175 1303
216 2314 1357 2291
1168 2216 1088 1624
2052 1900 1796 1841
1675 1915 1853 1622
1647 1505 1636 1995
107 108 896 1828
1118 2360 2165 1962
1982 1551 1132 1681
162 213 65 2257
1778 1182 1235 2201
695 716 1842 1641
1733 2522 1212 1985
172 49 50 2279
938 803 2151 1891
723 790 779 2491
1465 2216 1284 2103
1085 1331 1389 1742
1128 1227 1941 2336
41 231 2023 1392
2337 1893 1363 1872
1100 1344 2289 1716
1853 1622 1520 2154
1505 1995 1778 2201
45 87 139 1953
821 684 820 2268
1092 2203 1734 2282
1557 2112 1599 1687
45 87 1953 2037
845 681 2093 1527
1342 1842 1641 2302
1953 45 2037 2325
1313 2022 2202 1496
2492 2511 1632 1202
268 690 1876 2479
1104 2370 2298 2343
1810 2137 2003 1248
210 93 2308 2263
634 507 949 1683
704 878 2425 1792
2215 673 1934 2000
880 921 910 1538
2103 175 1881 1151
1271 1630 2258 1116
2249 2170 2041 2197
240 420 1858 2294
950 904 882 1739
921 923 909 1909
1313 136 2022 1496
886 963 1144 1924
913 877 2109 2359
611 649 517 1162
43 65 1530 2056
776 1146 2377 2445
725 850 1853 2277
2416 1658 1215 1226
179 215 1520 2154
1018 1017 1703 1356
1333 1977 1424 1437
174 604 1068 1501
142 75 141 1796
2215 738 1226 1722
573 1666 1935 1308
711 800 688 1035
1874 1187 1944 1687
832 704 2425 2432
107 109 108 2510
1355 2061 1925 2018
1605 1280 2192 1631
1946 1528 1073 1988
772 1734 2239 1889
816 817 2139 2479
353 898 352 2017
108 1524 1828 2510
912 947 896 1751
422 375 374 2236
407 269 1651 2236
1848 1207 1264 2323
2328 1388 1102 1255
1085 1389 1840 1663
1443 1751 1261 1458
689 1515 1907 1509
1329 2300 1845 2341
44 227 1663 2195
205 206 1473 2468
2099 1436 2436 1416
1150 2104 1107 1548
1454 2487 1379 1945
994 112 754 1241
743 859 742 2008
419 457 263 1844
2114 1198 2166 1592
1827 2199 2416 1122
1586 1708 1470 1474
650 2069 2447 1318
1679 1254 1598 2417
72 143 780 1360
1420 1765 2413 1541
760 1241 1644 2235
1933 97 1794 1270
1640 1555 1284 1556
660 516 495 1483
2379 1655 1095 2468
1361 1581 2003 1083
781 2012 1580 2297
1859 365 2499 2159
1820 2114 1198 1175
1357 1797 2254 1532
840 1121 1448 2423
2216 1088 2342 1279
1182 2008 2251 1774
1743 1900 1123 2441
592 558 528 2519
1105 2162 1429 1853
996 1043 1008 2274
1164 1100 2074 1362
1415 1143 1826 2018
122 120 121 2286
248 247 679 2374
1641 1146 2302 1793
1750 2486 1414 1612
1149 1910 1310 1089
1059 991 1949 2292
868 758 1963 1429
2395 1807 2322 1282
1653 2527 1786 1545
1686 1515 2146 2513
727 758 792 1963
1166 1980 1982 1415
1908 1417 1391 1331
1564 1718 1489 2290
193 10 194 1470
2452 1454 1658 2028
2389 1486 2455 2149
1482 2013 1262 2153
779 778 1796 1841
941 511 1378 1521
1750 1276 1087 1195
1557 736 1564 1860
1708 1743 1140 2441
418 366 235 2499
85 145 1571 2397
1442 1918 1817 1384
1002 1003 1393 1990
230 81 101 2131
2185 892 1759 2096
800 762 2529 2132
1720 1213 1529 1152
1115 1162 2219 2014
565 563 2027 2319
928 2111 2033 1142
527 530 1767 1117
1328 2456 1133 2324
88 139 1953 1270
5 90 2200 1067
1900 2230 2037 1796
813 825 1280 1894
1097 1913 1702 1251
431 455 1387 2130
123 124 1090 2207
2062 1465 1284 2480
185 1 1997 1304
219 151 1382 1161
1529 2372 2351 1827
2213 1233 1157 2256
1 209 2115 1491
201 116 950 1739
26 166 25 1736
522 2402 1864 2065
2020 1424 1252 2094
1103 1857 2341 1462
1692 1293 1171 2202
379 324 1851 1525
2230 1513 2302 1099
928 889 1142 1790
72 143 11 780
2044 1293 2202 1567
2012 781 1209 2297
2201 1182 1233 1671
1778 2267 1184 1474
2230 1560 2037 1796
717 856 2503 2423
11 9 678 10
83 1562 2002 1586
1105 1622 1993 1185
1708 1811 1301 1586
10 2052 2434 1470
1367 1168 1088 1624
811 726 1915 1853
2104 2012 1184 1580
2012 827 1184 2315
780 827 2012 2315
1301 1113 2297 1474
1505 1140 1305 1811
1562 1113 2297 1556
362 400 457 1844
1341 1775 1789 2210
827 2155 1184 2315
2116 868 1429 2277
805 760 1644 2235
2466 1461 2075 1875
779 723 2491 1841
75 76 141 1796
1900 1953 1635 2037
176 1576 2480 1281
496 2082 1351 2408
207 1201 1275 2512
193 86 1657 1586
1555 1640 1937 1556
175 122 121 2286
781 2012 1209 1360
2184 1366 1183 2288
716 1342 1842 1641
1675 2453 1202 1701
156 121 2062 2480
839 838 862 1632
2347 1381 1830 2123
861 730 729 2104
2155 1184 2315 1474
805 754 1241 1644
810 1853 1622 1520
112 171 805 1241
1341 1823 1161 1789
